개방자치단체코드,관리번호,인허가번호,영업상태명,폐업일자,데이터갱신구분,업소명,도로명주소,소재지주소,영업상태코드,전화번호,신청일자,지정일자,지정취소일자,지정취소사유,불가일자,불가사유,음식의유형,주된음식종류,재지정일자,데이터갱신시점,최종수정시점
3150000,3150000-101-2011-00364,20110077060,폐업,2019-11-20,I,후원 NC 강서점,"서울특별시 강서구 강서로56길 17, 9층 (등촌동, 강서NC백화점)",서울특별시 강서구 등촌동 689-0 외 2필지 강서NC백화점 (지상 9층) ,02,0226679853,2013-12-01,2013-12-02,2019-11-20,폐업민원처리: 201931500001023306,,,한식,비빔냉면,2018-12-10,2025-12-15 16:21:53,2019-11-20 14:34:41
3150000,3150000-101-2011-00365,20110077058,폐업,2019-11-20,I,아시아문 NC 강서점,"서울특별시 강서구 강서로56길 17, 9층 (등촌동, 강서NC백화점)",서울특별시 강서구 등촌동 689-0 외 2필지 강서NC백화점 (지상 9층) ,02,0226679829,2013-12-01,2013-12-02,2019-11-20,폐업민원처리: 201931500001023314,,,경양식,팟타이,2018-12-10,2025-12-15 16:21:53,2019-11-20 14:39:03
3150000,3150000-101-2011-00380,20110077109,영업,,I,주식회사 딘타이펑코리아,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 B2층 (방화동)","서울특별시 강서구 방화동 882-1 김포공항, 롯데몰, 스카이시티 ",01,0261165537,2013-12-01,2013-12-02,,,,,중국식,딮섶,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:14
3150000,3150000-101-2011-00385,20110077129,폐업,2021-02-16,I,명가원설농탕,"서울특별시 강서구 화곡로 283, 1~2층 (화곡동, 6동)",서울특별시 강서구 화곡동 986-6 (지상 1~2층) ,02,0226963344,2012-06-22,2012-06-22,2021-02-16,폐업민원처리: 202131500000177459,,,한식,설렁탕,2020-12-28,2025-12-15 16:21:53,2021-02-16 11:00:00
3150000,3150000-101-2011-00386,20110077130,폐업,2023-03-02,I,주)캘리스코사보텐롯데몰김포공항점,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 2층) ,02,0261165701,2013-12-01,2013-12-02,2023-03-02,폐업민원처리: 202331500000049117,,,일식,돈까스,2022-12-08,2025-12-15 16:21:53,2023-03-02 15:37:16
3150000,3150000-101-2011-00389,20110077141,폐업,2017-05-11,I,매드포갈릭 롯데몰김포공항점,"서울특별시 강서구 하늘길 38, 지하 1층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 1층) ,02,0261165370,2016-11-03,2016-11-03,2017-05-11,폐업민원처리: 201731500000364095,,,경양식,"스테이크,피자,파스타",,2025-12-15 16:21:53,2017-05-11 16:02:56
3150000,3150000-101-2011-00391,20110077146,폐업,2025-04-01,I,T.G.I.F 롯데백화점 김포공항점,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 지하2층 (방화동)","서울특별시 강서구 방화동 882-1 김포공항, 롯데몰, 스카이시티 ",02,0261165711,2015-11-18,2015-11-18,2025-04-01,폐업민원처리: 202531500000055868,,,경양식,스테이크,2024-12-04,2025-12-15 16:21:53,2025-04-01 14:46:56
3150000,3150000-101-2011-00395,20110077154,영업,,I,한우리김포점,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 지하2층 (방화동)","서울특별시 강서구 방화동 882-1 김포공항, 롯데몰, 스카이시티 ",01,025123103,2013-12-01,2013-12-02,,,,,한식,샤브샤브,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:20
3150000,3150000-101-2011-00397,20110077162,폐업,2017-02-27,I,한식소담길  불고기명가,"서울특별시 강서구 하늘길 38, 지하 1층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 1층) ,02,0261165400,2013-12-01,2013-12-02,2017-02-27,폐업민원처리: 201731500000195678,,,한식,불고기,2016-11-03,2025-12-15 16:21:53,2017-02-27 00:00:00
3150000,3150000-101-2011-00398,20110077178,폐업,2017-02-27,I,한식소담길 함흥면가,"서울특별시 강서구 하늘길 38, 지하 1층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 1층) ,02,0261165400,2013-12-01,2013-12-02,2017-02-27,폐업민원처리: 201731500000195669,,,한식,냉면,2016-11-03,2025-12-15 16:21:53,2017-02-27 00:00:00
3150000,3150000-101-2011-00401,20110077164,폐업,2017-02-27,I,한식소담길 전주옥,"서울특별시 강서구 하늘길 38, 지하 1층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 1층) ,02,0261165403,2015-11-18,2015-11-18,2017-02-27,폐업민원처리: 201731500000195707,,,한식,전주비빔밥,2016-11-03,2025-12-15 16:21:53,2017-02-27 00:00:00
3150000,3150000-101-2011-00402,20110077176,폐업,2017-02-27,I,한식소담길 청진동순두부,"서울특별시 강서구 하늘길 38, 지하 1층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 1층) ,02,0261165403,2015-11-18,2015-11-18,2017-02-27,폐업민원처리: 201731500000195684,,,한식,순두부,2016-11-03,2025-12-15 16:21:53,2017-02-27 00:00:00
3150000,3150000-101-2011-00403,20110077165,폐업,2017-06-01,I,"푸드엠파이어 몸바이, 누들송","서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 2층) ,02,0261165731,2013-12-01,2013-12-02,2017-06-01,폐업민원처리: 201731500000414032,,,경양식,인도 카레,2016-11-03,2025-12-15 16:21:53,2017-06-01 18:49:57
3150000,3150000-101-2011-00405,20110077166,폐업,2017-06-01,I,푸드엠파이어 사보텐,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 2층) ,02,0261165731,2013-12-01,2013-12-02,2017-06-01,폐업민원처리: 201731500000414028,,,일식,돈까스,2016-11-03,2025-12-15 16:21:53,2017-06-01 18:50:40
3150000,3150000-101-2011-00406,20110077174,폐업,2017-06-01,I,푸드엠파이어 실크스파이스,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 2층) ,02,0261165731,2013-12-01,2013-12-02,2017-06-01,폐업민원처리: 201731500000414023,,,경양식,면 요리,2016-11-03,2025-12-15 16:21:53,2017-06-01 18:51:25
3150000,3150000-101-2011-00407,20110077167,폐업,2017-06-01,I,푸드엠파이어 손수,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 2층) ,02,0261165731,2013-12-01,2013-12-02,2017-06-01,폐업민원처리: 201731500000414021,,,한식,비빕밥,2016-11-03,2025-12-15 16:21:53,2017-06-01 18:52:17
3150000,3150000-101-2011-00410,20110077172,폐업,2017-06-01,I,푸드엠파이어 메짜루나,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 2층) ,02,0261165731,2013-12-01,2013-12-02,2017-06-01,폐업민원처리: 201731500000414014,,,경양식,"스파게티, 피자",2016-11-03,2025-12-15 16:21:53,2017-06-01 18:54:50
3150000,3150000-101-2011-00411,20110077171,영업,,I,(주)농심 코코이찌방야 롯데몰 김포공항점,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 지하2층 (방화동)","서울특별시 강서구 방화동 882-1 김포공항, 롯데몰, 스카이시티 ",01,0261165702,2013-12-01,2013-12-02,,,,,일식,카레,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:24
3150000,3150000-101-2011-00415,20110077224,영업,,I,명동가츠라,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항 스카이파크)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항 스카이파크 (지하 2층) ,01,0261165539,2013-12-01,2013-12-02,,,,,일식,우동,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:29
3150000,3150000-101-2011-00456,20110076669,폐업,2025-04-01,I,갑순네 해물아구찜,"서울특별시 강서구 곰달래로 215-1, 1층 (화곡동, 2동)",서울특별시 강서구 화곡동 835-3 (지상 1층) ,02,0236657533,2023-10-18,2023-12-12,2025-04-01,폐업민원처리: 202531500000055457,,,한식,아구찜,2024-12-04,2025-12-15 16:21:53,2025-04-01 09:55:39
3150000,3150000-101-2012-00018,20120076077,폐업,2021-09-14,I,신선설농탕,"서울특별시 강서구 공항대로 323, 2~3층 (등촌동, 신선설농탕 발산점)",서울특별시 강서구 등촌동 668-11 신선설농탕 발산점 (지상 2~3층) ,02,0236647100,2015-11-18,2015-11-18,2021-09-14,폐업민원처리: 202131500000833105,,,한식,설농탕,2020-12-28,2025-12-15 16:21:53,2021-09-14 10:03:34
3150000,3150000-101-2012-00101,20120076341,폐업,2014-05-07,I,서우샤브샤브 가양점,"서울특별시 강서구 양천로 551-17, 1층 101호 (가양동, 한화비지메트로1차)",서울특별시 강서구 가양동 449-4 외 2필지 한화비즈메트로 1차 101호,02,0269570120,2013-12-01,2013-12-02,2014-05-07,폐업민원처리: 201431500000271263,,,,샤브샤브,,2025-12-15 16:21:53,2014-05-07 00:00:00
3150000,3150000-101-2012-00104,20120076354,폐업,2017-05-15,I,美(미)샤브샤브,"서울특별시 강서구 공항대로 18-1, 12층 (공항동, 이스카이오피스텔)",서울특별시 강서구 공항동 49-1 이스카이오피스텔 (지상 12층) ,02,0226645000,2014-11-04,2014-12-16,2017-05-15,폐업민원처리: 201731500000371029,,,뷔페,샤브샤브,2016-11-03,2025-12-15 16:21:53,2017-05-15 14:20:31
3150000,3150000-101-2012-00239,20120076696,폐업,2020-08-28,I,(주)스시로한국,"서울특별시 강서구 공항대로 282, 2층 (내발산동, 현웅빌딩)",서울특별시 강서구 내발산동 645-3 현웅빌딩 (지상 2층) ,02,0222787715,2013-12-01,2013-12-02,2020-08-28,폐업민원처리: 202031500001080690,,,일식,초밥,2019-12-03,2025-12-15 16:21:53,2020-08-28 11:16:56
3150000,3150000-101-2012-00285,20120076832,영업,,I,대게나라 발산점,"서울특별시 강서구 공항대로 290, 1층 101호 (내발산동)",서울특별시 강서구 내발산동 646-1 ,01,0236620655,2013-12-01,2013-12-02,,,,,한식,대게찜,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:33
3150000,3150000-101-2012-00286,20120076835,폐업,2014-09-22,I,해가온,"서울특별시 강서구 공항대로46길 13-16, 1~2층 (화곡동, 6동)",서울특별시 강서구 화곡동 1113-15 (지상 1~2층) ,02,0226021149,2013-12-01,2013-12-02,2014-09-22,폐업민원처리: 201431500000506362,,,,한정식,,2025-12-15 16:21:53,2014-09-22 00:00:00
3150000,3150000-101-2012-00319,20120076905,영업,,I,방화초록동원칼국수,"서울특별시 강서구 금낭화로 128, 1층 (방화동)",서울특별시 강서구 방화동 830-2 1층 ,01,0226610910,2022-10-17,2022-12-08,,,,,한식,칼국수,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:37
3150000,3150000-101-2012-00380,20120077043,영업,,I,편편집 발산역점,"서울특별시 강서구 강서로54길 14, 2층 (등촌동, 3동 윤강빌딩)",서울특별시 강서구 등촌동 673-3 윤강빌딩(지상 2층) ,01,0226593592,2014-11-04,2014-12-16,2018-12-10,자진취하,,,한식,돼지갈비,2017-11-24,2025-12-15 16:21:53,2024-04-26 11:26:57
3150000,3150000-101-2013-00010,20130076027,폐업,2018-12-11,I,목우촌미소와돈가양점,"서울특별시 강서구 양천로 551-17, 2층 201호 (가양동, 3동 한화비즈메트로1차)",서울특별시 강서구 가양동 449-4 외 2필지 한화비즈메트로1차 (지상 2층) 201호,02,0269570092,2014-11-04,2014-12-16,2018-12-11,폐업민원처리: 201831500000960295,,,한식,삼겹살,2017-11-24,2025-12-15 16:21:53,2018-12-11 10:05:19
3150000,3150000-101-2013-00038,20130076126,영업,,I,(주)더벨즈,"서울특별시 강서구 양천로60길 19, 강영빌딩 지하1층, 지상2층 (등촌동)",서울특별시 강서구 등촌동 630-6 강영빌딩 ,01,0226648080,2014-11-04,2014-12-16,,,,,뷔페,뷔페,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:41
3150000,3150000-101-2013-00067,20130076236,폐업,2017-01-02,I,엘레나키친 강서점,"서울특별시 강서구 화곡로 398, 4층 (등촌동, 1동 홈플러스강서점)",서울특별시 강서구 등촌동 639-11 홈플러스 강서점 (지상 4층) ,02,0236619008,2015-11-18,2015-11-18,2017-01-02,폐업민원처리: 201731500000003582,,,뷔페,뷔페,2016-11-03,2025-12-15 16:21:53,2017-01-02 00:00:00
3150000,3150000-101-2013-00071,20130076265,폐업,2022-04-25,I,쌈촌방화역점,"서울특별시 강서구 방화대로47가길 7, 2층 202호 (방화동, 3동, 방화샤르망)",서울특별시 강서구 방화동 830-3 방화샤르망 202호,02,0226669249,2013-12-01,2013-12-02,2022-04-25,폐업민원처리: 202231500000254220,,,한식,월남쌈밥,2021-12-02,2025-12-15 16:21:53,2022-04-25 15:11:08
3150000,3150000-101-2013-00082,20130076305,폐업,2022-09-26,I,리미니 이마트 가양점,"서울특별시 강서구 양천로 559, 매장동 3층 (가양동, 3동 가양이마트)",서울특별시 강서구 가양동 449-19 가양이마트 (지상 3층) 매장동 ,02,0236638176,2013-12-01,2013-12-02,2022-09-26,폐업민원처리: 202231500000557601,,,경양식,스파게티,2021-12-02,2025-12-15 16:21:53,2022-09-26 14:45:17
3150000,3150000-101-2013-00128,20130076436,폐업,2024-12-03,I,청산별곡,"서울특별시 강서구 공항대로 290, 2층 (내발산동, 우장산동)",서울특별시 강서구 내발산동 646-1 (지상 2층) ,02,0236649599,2013-12-01,2013-12-02,2024-12-03,폐업민원처리: 202431500000206782,,,한식,한정식,2023-12-12,2025-12-15 16:21:53,2024-12-03 11:57:18
3150000,3150000-101-2013-00132,20130076447,폐업,2023-04-06,I,눈꽃갈비,"서울특별시 강서구 개화동로27가길 33, 에어팰리스 1층 101호 (방화동)",서울특별시 강서구 방화동 619-7 에어팰리스 1층 101호,02,0226664666,2013-12-01,2013-12-02,2021-12-02,,,,한식,삼계탕,2020-12-28,2025-12-15 16:21:53,2023-04-06 16:42:57
3150000,3150000-101-2013-00240,20130076717,영업,,I,도쿄하나 등촌점,"서울특별시 강서구 공항대로 367, 백제원도쿄오백년장어 2층 (등촌동)",서울특별시 강서구 등촌동 661-12 백제원도쿄오백년장어 ,01,0226680880,2015-11-18,2015-11-18,,,,,일식,생선회,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:46
3150000,3150000-101-2013-00241,20130076720,영업,,I,백제원 등촌점,"서울특별시 강서구 공항대로 367, 백제원도쿄오백년장어 3층 (등촌동)",서울특별시 강서구 등촌동 661-12 백제원도쿄오백년장어 ,01,0226684114,2015-11-18,2015-11-18,,,,,한식,갈비찜,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:50
3150000,3150000-101-2013-00267,20130076785,폐업,2022-07-27,I,신선설농탕(화곡역점),"서울특별시 강서구 화곡로 148, 1층 (화곡동, 1동)",서울특별시 강서구 화곡동 1074-0 1층 ,02,0226931600,2015-11-18,2015-11-18,2022-07-27,폐업민원처리: 202231500000486607,,,한식,설농탕,2021-12-02,2025-12-15 16:21:53,2022-07-27 16:40:01
3150000,3150000-101-2013-00286,20130076834,폐업,2019-07-09,I,당신을위하여,"서울특별시 강서구 공항대로 290, 2층 (내발산동, 우장산동 순봉빌딩)",서울특별시 강서구 내발산동 646-1 순봉빌딩 (지상 2층) ,02,0236646667,2014-11-04,2014-12-16,2019-07-09,폐업민원처리: 201931500000613632,,,일식,모듬회,2018-12-10,2025-12-15 16:21:53,2019-07-09 17:02:51
3150000,3150000-101-2013-00345,20130076988,폐업,2021-11-22,I,한촌설렁탕 등촌점,"서울특별시 강서구 공항대로45길 92, A동 1층 (등촌동, 1동)",서울특별시 강서구 등촌동 629-7 외 2필지 (지상 1층) A동 ,02,0226643333,2014-11-04,2014-12-16,2021-11-22,폐업민원처리: 202131500001007091,,,한식,등심,2020-12-28,2025-12-15 16:21:53,2021-11-22 16:25:49
3150000,3150000-101-2013-00356,20130077014,폐업,2019-02-07,I,매지페스트(MAGIFEST),"서울특별시 강서구 강서로56길 44, 2~4층 (등촌동, 3동)",서울특별시 강서구 등촌동 671-1 (지상 2~4층) ,02,0260848800,2015-11-18,2015-11-18,2019-02-07,폐업민원처리: 201931500000164630,,,경양식,"스테이크, 파스타",2018-12-10,2025-12-15 16:21:53,2019-02-07 17:46:59
3150000,3150000-101-2014-00010,20140076055,영업,,I,하늘찬,"서울특별시 강서구 하늘길 38, 3층 (방화동, 2동 김포공항 국제선청사 동관)",서울특별시 강서구 방화동 886-0 김포공항 국제선청사 (지상 3층) 동관 ,01,07049479855,2014-11-04,2014-12-16,,,,,한식,갈비찜,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:54
3150000,3150000-101-2014-00040,20140076148,영업,,I,현대옥 강서점,"서울특별시 강서구 화곡로 346, 귀뚜라미홈시스텔 1층 101~102호 (화곡동)",서울특별시 강서구 화곡동 1111-2 귀뚜라미홈시스텔 ,01,0226020069,2014-11-04,2014-12-16,,,,,한식,전주비빔밥,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:22:58
3150000,3150000-101-2014-00047,20140076168,영업,,I,베뉴지,"서울특별시 강서구 강서로 388, 그랜드마트 지하1~2층 (등촌동)",서울특별시 강서구 등촌동 678-14 그랜드마트 ,01,0226572125,2015-11-18,2015-11-18,,,,,뷔페,뷔페,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:02
3150000,3150000-101-2014-00062,20140076206,영업,,I,대청마루,"서울특별시 강서구 하늘길 38, 김포공항 국제선 3층 (방화동)",서울특별시 강서구 방화동 882-1 ,01,07049479859,2014-11-04,2014-12-16,,,,,한식,김치찌개,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:07
3150000,3150000-101-2014-00114,20140076334,폐업,2020-02-03,I,프리가(FRIGGA) 프리미엄 김포점,"서울특별시 강서구 하늘길 38-0, 5층 (방화동, 2동, 롯데백화점 김포공항점)",서울특별시 강서구 방화동 886-0 롯데백화점 김포공항점 5층 ,02,0226667994,2015-11-18,2015-11-18,2020-02-03,폐업민원처리: 202031500000181433,,,뷔페,뷔페,2019-12-03,2025-12-15 16:21:53,2020-02-03 09:15:12
3150000,3150000-101-2014-00154,20140076441,영업,,I,마실한정식 발산점,"서울특별시 강서구 공항대로 290, 2층 201~202호 (내발산동)",서울특별시 강서구 내발산동 646-1 ,01,0236636639,2015-11-18,2015-11-18,,,,,한식,삼겹살,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:12
3150000,3150000-101-2014-00262,20140076711,영업,,I,명량,"서울특별시 강서구 양천로 401, A동 2층 210호 (가양동, 1동 강서한강자이타워)",서울특별시 강서구 가양동 1498-0 강서한강자이타워 (지상 2층) A동 210호,01,0226385848,2019-10-17,2019-12-03,,,,,한식,고등어조림,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:16
3150000,3150000-101-2014-00288,20140076765,영업,,I,청북경오리,"서울특별시 강서구 마곡동로4길 15, 엠팰리체 3층 302~304호 (마곡동)",서울특별시 강서구 마곡동 797-10 엠팰리체 ,01,0236615892,2019-10-17,2019-12-03,,,,,중국식,짬뽕,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:20
3150000,3150000-101-2014-00308,20140076824,영업,,I,새벽집,"서울특별시 강서구 양천로 401, A동 2층 206호 (가양동, 1동 강서한강자이타워)",서울특별시 강서구 가양동 1498-0 강서한강자이타워 (지상 2층) A동 206호,01,0226385787,2019-10-17,2019-12-03,,,,,한식,순두부,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:24
3150000,3150000-101-2014-00385,20140076982,폐업,2018-01-12,I,여포돼지숯불구이와밥,"서울특별시 강서구 국회대로 145, 1층 (화곡동, 8동 여명빌딩)",서울특별시 강서구 화곡동 887-6 여명빌딩 (지상 1층) ,02,0226524897,2015-11-18,2015-11-18,2017-11-24,평가기준미달,,,한식,돼지갈비,2016-11-03,2025-12-15 16:21:53,2018-01-12 16:12:08
3150000,3150000-101-2014-00405,20140077046,영업,,I,포베이 강서점,"서울특별시 강서구 화곡로 398, 홈플러스강서점앤본사사옥 4층 (등촌동)",서울특별시 강서구 등촌동 639-11 홈플러스강서점앤본사사옥 (지상 4층) ,01,0236630887,2015-11-18,2015-11-18,,,,,경양식,베트남쌀국수,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:28
3150000,3150000-101-2014-00419,20140077175,영업,,I,베이징화곡본점,"서울특별시 강서구 화곡로 118, 베이징정 2~4층 (화곡동)",서울특별시 강서구 화곡동 1070-44 베이징정 ,01,0226997275,2015-11-18,2015-11-18,,,,,중국식,전가복,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:32
3150000,3150000-101-2014-00430,20140077202,영업,,I,어다리횟집 발산점,"서울특별시 강서구 강서로54길 14, 윤강빌딩 3층 (등촌동)",서울특별시 강서구 등촌동 673-3 윤강빌딩 ,01,0236640015,2015-11-18,2015-11-18,2024-12-04,지정취소,,,일식,모듬회,2023-12-12,2025-12-15 16:21:53,2025-09-16 14:40:31
3150000,3150000-101-2015-00059,20150076131,폐업,2018-01-02,I,샤브향 신방화점,"서울특별시 강서구 마곡중앙5로 81, 3층 301~302호 (마곡동, 방화 1동 에스비타운)",서울특별시 강서구 마곡동 739-3 에스비타운 (지상 3층) 301~302호 ,02,0226653533,2015-11-18,2015-11-18,2017-11-24,평가기준미달,,,한식,샤브샤브,2016-11-03,2025-12-15 16:21:53,2018-01-02 09:24:10
3150000,3150000-101-2015-00071,20150076165,폐업,2018-08-13,I,궁중전골,"서울특별시 강서구 마곡중앙5로 81, 3층 309호 (마곡동, 방화 1동 에스비타운)",서울특별시 강서구 마곡동 739-3 에스비타운 (지상 3층) 309호,02,0260958220,2015-11-18,2015-11-18,2018-09-04,폐업민원처리: 201831500000708461,,,한식,궁중모듬전골,2017-11-24,2025-12-15 16:21:53,2018-09-04 09:55:24
3150000,3150000-101-2015-00096,20150076238,폐업,2021-04-26,I,봉추찜닭 김포공항점,"서울특별시 강서구 하늘길 38, 지하 2층 (방화동, 2동 김포공항스카이파크롯데몰)",서울특별시 강서구 방화동 886-0 외 6필지 김포공항스카이파크롯데몰 (지하 2층) ,02,0261165169,2015-11-18,2015-11-18,2021-04-26,폐업민원처리: 202131500000446434,,,한식,찜닭,2020-12-28,2025-12-15 16:21:53,2021-04-26 10:32:20
3150000,3150000-101-2015-00097,20150076239,폐업,2020-01-31,I,놀부부대찌개앤철판구이 김포롯데몰점,"서울특별시 강서구 하늘길 38, 지하2층 (방화동, 2동 김포공항롯데몰)",서울특별시 강서구 방화동 886 지하2층 ,02,0261165007,2015-11-18,2015-11-18,2020-01-31,폐업민원처리: 202031500000164958,,,한식,놀부부대찌개,2019-12-03,2025-12-15 16:21:53,2020-01-31 15:43:14
3150000,3150000-101-2015-00110,20150076277,영업,,I,꽃향기 샤브샤브 뷔페,"서울특별시 강서구 화곡로 142, 3층 301호 (화곡동, 1동 메가박스)",서울특별시 강서구 화곡동 1073-10 외 12필지 메가박스 (지상 3층) 301호,01,0231440501,2015-11-18,2015-11-18,,,,,한식,샤브샤브,2025-12-16,2026-01-23 22:27:37,2026-01-22 17:07:21
3150000,3150000-101-2015-00128,20150076316,폐업,2021-02-08,I,메가파티하우스,"서울특별시 강서구 화곡로 142, 지하 1층 (화곡동, 1동 메가박스)",서울특별시 강서구 화곡동 1073-10 외 12필지 메가박스 (지하 1층) ,02,0226961011,2016-11-03,2016-11-03,2020-12-28,,,,뷔페,뷔페,2019-12-03,2025-12-15 16:21:53,2021-02-08 16:34:13
3150000,3150000-101-2015-00136,20150076337,영업,,I,맛남굼터,"서울특별시 강서구 강서로45가길 10, 2층 (화곡동, 3동)",서울특별시 강서구 화곡동 1007-4 (지상2층) ,01,0226996692,2015-11-18,2015-11-18,,,,,한식,숙성삼겹살,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:40
3150000,3150000-101-2015-00164,20150076423,폐업,2021-01-29,I,꽃마름샤브 신방화역점(스시&샐러드),"서울특별시 강서구 마곡중앙5로 81, 2층 205~207호 (마곡동, 방화 1동 에스비타운)",서울특별시 강서구 마곡동 739-3 에스비타운 (지상 2층) 205~207호 ,02,0226663886,2016-11-03,2016-11-03,2021-12-02,,,,한식,샐러드,2020-12-28,2025-12-15 16:21:53,2022-12-08 15:02:51
3150000,3150000-101-2015-00191,20150076482,폐업,2019-09-09,I,엉터리생고기 신방화역점,"서울특별시 강서구 마곡중앙5로 81, 3층 308호 (마곡동, 방화 1동 에스비타운)",서울특별시 강서구 마곡동 739-3 에스비타운 (지상 3층) 308호,02,0226663374,2015-11-18,2015-11-18,2019-09-09,폐업민원처리: 201931500000792638,,,한식,소한마리,2018-12-10,2025-12-15 16:21:53,2019-09-09 15:28:02
3150000,3150000-101-2015-00218,20150076544,폐업,2017-02-17,I,사조회참치,"서울특별시 강서구 화곡로 318-1, 1층 (화곡동, 6동)",서울특별시 강서구 화곡동 1117-10 (지상1층) ,02,0226942694,2015-11-18,2015-11-18,2017-02-17,행정처분,,,일식,참치회,2016-11-03,2025-12-15 16:21:53,2017-02-17 17:13:07
3150000,3150000-101-2015-00227,20150076564,영업,,I,맹순이꽃게 아구전문점,"서울특별시 강서구 공항대로 272, 하바나빌딩 2층 (내발산동)",서울특별시 강서구 내발산동 644-2 하바나빌딩 ,01,0236616570,2015-11-18,2015-11-18,,,,,한식,"꽃게찜, 아구찜",2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:44
3150000,3150000-101-2015-00253,20150076641,폐업,2018-10-29,I,홍수계 안동찜닭,"서울특별시 강서구 화곡로 398, 홈플러스강서점앤본사사옥 4층 (등촌동)",서울특별시 강서구 등촌동 639-11 홈플러스강서점앤본사사옥 (지상 4층) ,02,0226681491,2016-11-03,2016-11-03,2018-10-29,행정처분,,,한식,찜닭,2017-11-24,2025-12-15 16:21:53,2018-10-30 11:07:19
3150000,3150000-101-2015-00256,20150076644,영업,,I,박가부대 홈플러스강서점,"서울특별시 강서구 화곡로 398, 홈플러스강서점앤본사사옥 4층 (등촌동)",서울특별시 강서구 등촌동 639-11 홈플러스강서점앤본사사옥 ,01,0236640955,2016-11-03,2016-11-03,,,,,한식,부대찌개,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:48
3150000,3150000-101-2015-00258,20150076651,영업,,I,강서 명동전가,"서울특별시 강서구 화곡로 398, 4층 (등촌동, 1동 홈플러스강서점)",서울특별시 강서구 등촌동 639-11 홈플러스강서점 (지상 4층) ,01,0236659886,2016-11-03,2016-11-03,,,,,한식,칼국수,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:23:52
3150000,3150000-101-2015-00284,20150076713,폐업,2022-02-11,I,원당 감자탕,"서울특별시 강서구 공항대로41길 34, 1층 102호 (등촌동, 3동)",서울특별시 강서구 등촌동 700-0 (지상 1층) 102호,02,0226903344,2015-11-18,2015-11-18,2022-02-11,폐업민원처리: 202231500000091632,,,한식,감자탕,2021-12-02,2025-12-15 16:21:53,2022-02-11 13:28:54
